 price_in_rp ;address;district;city;bedrooms;bathrooms;land_size_m2;building_size_m2;floors;garages
 135000000.0 ;Bojong Gede, Bogor;bojong gede;bogor;2.0;1.0;38.0;38.0;1.0;0.0
 100000000.0 ;Bojong Gede, Bogor;bojong gede;bogor;2.0;1.0;55.0;36.0;1.0;1.0
 150000000.0 ;Bojong Gede, Bogor;bojong gede;bogor;2.0;1.0;40.0;40.0;1.0;0.0
 100000000.0 ;Bojong Gede, Bogor;bojong gede;bogor;2.0;1.0;55.0;36.0;1.0;1.0
 172000000.0 ;Bojong Gede, Bogor;bojong gede;bogor;2.0;1.0;45.0;45.0;1.0;0.0
 2400000000.0 ;Kedung Halang, Bogor;kedung halang;bogor;4.0;3.0;153.0;200.0;2.0;0.0
 650000000.0 ;Kedung Halang, Bogor;kedung halang;bogor;2.0;1.0;66.0;33.0;1.0;1.0
 1700000000.0 ;Kedung Halang, Bogor;kedung halang;bogor;2.0;2.0;84.0;96.0;2.0;0.0
 650000000.0 ;Kedung Halang, Bogor;kedung halang;bogor;2.0;1.0;66.0;33.0;1.0;1.0
 800000000.0 ;Kedung Halang, Bogor;kedung halang;bogor;3.0;2.0;101.0;45.0;1.0;1.0
 840000000.0 ;Tapos, Bogor;tapos;bogor;2.0;1.0;84.0;48.0;1.0;0.0
 945000000.0 ;Tapos, Bogor;tapos;bogor;2.0;1.0;105.0;60.0;1.0;1.0
 1020000000.0 ;Tapos, Bogor;tapos;bogor;2.0;1.0;86.0;50.0;1.0;1.0
 1080000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;84.0;2.0;1.0
 699000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;88.0;40.0;1.0;0.0
 810000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;105.0;45.0;1.0;1.0
 1380000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;105.0;150.0;2.0;1.0
 699000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;88.0;40.0;1.0;0.0
 1500000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;3.0;164.0;104.0;2.0;1.0
 1080000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;84.0;2.0;1.0
 810000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;105.0;45.0;1.0;1.0
 1080000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;84.0;2.0;1.0
 780000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;1.0;98.0;68.0;1.0;1.0
 800000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;96.0;71.0;1.0;0.0
 840000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;4.0;90.0;180.0;2.0;0.0
 699000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;88.0;40.0;1.0;0.0
 650000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;88.0;53.0;1.0;0.0
 1140000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;76.0;2.0;1.0
 1140000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;76.0;2.0;1.0
 1380000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;105.0;150.0;2.0;1.0
 1080000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;84.0;2.0;1.0
 1140000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;76.0;2.0;1.0
 1140000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;76.0;2.0;1.0
 1380000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;105.0;150.0;2.0;1.0
 1620000000.0 ;Cibinong, Bogor;cibinong;bogor;5.0;2.0;104.0;180.0;3.0;1.0
 810000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;105.0;45.0;1.0;1.0
 695000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;82.0;45.0;1.0;0.0
 450000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;72.0;72.0;1.0;0.0
 850000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;1.0;131.0;177.0;2.0;1.0
 655000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;78.0;36.0;1.0;0.0
 545000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;68.0;36.0;1.0;0.0
 2000000000.0 ;Cibinong, Bogor;cibinong;bogor;4.0;4.0;144.0;300.0;2.0;2.0
 649000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;68.0;36.0;1.0;0.0
 2900000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;4.0;530.0;270.0;1.0;4.0
 688000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;74.0;36.0;1.0;0.0
 1350000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 400000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;80.0;48.0;1.0;1.0
 200000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;72.0;36.0;1.0;1.0
 575000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;88.0;55.0;1.0;0.0
 1500000000.0 ;Cibinong, Bogor;cibinong;bogor;4.0;3.0;200.0;400.0;2.0;0.0
 644000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;76.0;36.0;1.0;0.0
 500000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;60.0;54.0;2.0;2.0
 600000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;70.0;54.0;2.0;2.0
 400000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;61.0;40.0;1.0;0.0
 400000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;61.0;40.0;1.0;0.0
 560000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;64.0;40.0;1.0;0.0
 600000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;70.0;54.0;2.0;2.0
 655000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;78.0;36.0;1.0;0.0
 500000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;60.0;54.0;2.0;2.0
 600000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;70.0;54.0;2.0;2.0
 999000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;72.0;90.0;2.0;0.0
 750000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;105.0;90.0;1.0;0.0
 185000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;50.0;36.0;1.0;0.0
 500000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;60.0;54.0;2.0;2.0
 590000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;72.0;45.0;1.0;1.0
 599000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;72.0;45.0;1.0;1.0
 514000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;72.0;42.0;1.0;0.0
 624000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;84.0;48.0;1.0;1.0
 624000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;84.0;48.0;1.0;1.0
 494000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;69.0;41.0;1.0;1.0
 594000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;72.0;45.0;1.0;1.0
 499000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;63.0;41.0;1.0;1.0
 499000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;63.0;41.0;1.0;1.0
 599000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;72.0;45.0;1.0;1.0
 599000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;72.0;45.0;1.0;1.0
 1100000000.0 ;Cibinong, Bogor;cibinong;bogor;3.0;2.0;84.0;84.0;2.0;1.0
 600000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;77.0;36.0;1.0;0.0
 470000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;147.0;40.0;1.0;1.0
 470000000.0 ;Cibinong, Bogor;cibinong;bogor;2.0;1.0;147.0;40.0;1.0;1.0
 780000000.0 ;Sentul, Bogor;sentul;bogor;2.0;1.0;105.0;55.0;1.0;0.0
 700000000.0 ;Sentul, Bogor;sentul;bogor;3.0;3.0;90.0;80.0;2.0;1.0
 650000000.0 ;Sentul, Bogor;sentul;bogor;2.0;1.0;66.0;33.0;1.0;1.0
 1350000000.0 ;Sentul, Bogor;sentul;bogor;4.0;3.0;135.0;90.0;2.0;0.0
 1350000000.0 ;Sentul, Bogor;sentul;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 4000000000.0 ;Sentul, Bogor;sentul;bogor;3.0;2.0;377.0;277.0;1.0;0.0
 5000000000.0 ;Sentul, Bogor;sentul;bogor;4.0;4.0;746.0;369.0;2.0;0.0
 7500000000.0 ;Sentul, Bogor;sentul;bogor;4.0;3.0;1720.0;700.0;2.0;0.0
 770000000.0 ;Sentul, Bogor;sentul;bogor;3.0;2.0;77.0;60.0;2.0;1.0
 5200000000.0 ;Sentul, Bogor;sentul;bogor;5.0;4.0;983.0;1200.0;2.0;0.0
 1500000000.0 ;Sukaraja, Bogor;sukaraja;bogor;3.0;3.0;144.0;150.0;2.0;0.0
 2400000000.0 ;Sukaraja, Bogor;sukaraja;bogor;4.0;3.0;153.0;200.0;2.0;1.0
 650000000.0 ;Sukaraja, Bogor;sukaraja;bogor;2.0;1.0;66.0;33.0;1.0;1.0
 650000000.0 ;Sukaraja, Bogor;sukaraja;bogor;2.0;1.0;66.0;33.0;1.0;1.0
 650000000.0 ;Sukaraja, Bogor;sukaraja;bogor;2.0;1.0;66.0;33.0;1.0;1.0
 1440000000.0 ;Sukaraja, Bogor;sukaraja;bogor;3.0;2.0;90.0;110.0;2.0;1.0
 1890000000.0 ;Sukaraja, Bogor;sukaraja;bogor;2.0;3.0;112.0;110.0;2.0;1.0
 2380000000.0 ;Sukaraja, Bogor;sukaraja;bogor;2.0;3.0;144.0;136.0;2.0;0.0
 1980000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;6.0;3.0;120.0;155.0;2.0;1.0
 7000000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;7.0;5.0;940.0;450.0;2.0;2.0
 2040000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;3.0;180.0;120.0;2.0;2.0
 1980000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;6.0;3.0;120.0;155.0;2.0;1.0
 1440000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;2.0;198.0;150.0;2.0;1.0
 1980000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;6.0;3.0;120.0;155.0;2.0;1.0
 1440000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;2.0;198.0;150.0;2.0;1.0
 1440000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;2.0;198.0;150.0;2.0;1.0
 1980000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;6.0;3.0;120.0;155.0;2.0;1.0
 1440000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;2.0;198.0;150.0;2.0;1.0
 2000000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;5.0;2.0;198.0;230.0;2.0;0.0
 587000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;3.0;1.0;60.0;60.0;2.0;0.0
 500000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;2.0;1.0;78.0;50.0;1.0;0.0
 1350000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 630000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;2.0;1.0;36.0;90.0;1.0;0.0
 5000000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;2.0;808.0;350.0;1.0;0.0
 633000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;2.0;1.0;72.0;36.0;1.0;1.0
 4320000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;4.0;216.0;307.0;2.0;0.0
 3550000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;3.0;180.0;249.0;2.0;0.0
 569000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;2.0;82.0;70.0;2.0;0.0
 467000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;2.0;2.0;60.0;49.0;2.0;1.0
 570000000.0 ;Tanah Sareal, Bogor;tanah sareal;bogor;4.0;2.0;82.0;70.0;2.0;1.0
 2400000000.0 ;Ciparigi, Bogor;ciparigi;bogor;4.0;3.0;153.0;200.0;2.0;1.0
 2400000000.0 ;Ciparigi, Bogor;ciparigi;bogor;4.0;3.0;153.0;200.0;2.0;1.0
 2400000000.0 ;Ciparigi, Bogor;ciparigi;bogor;4.0;3.0;153.0;200.0;2.0;1.0
 2400000000.0 ;Ciparigi, Bogor;ciparigi;bogor;4.0;3.0;153.0;200.0;2.0;1.0
 2500000000.0 ;Ciparigi, Bogor;ciparigi;bogor;5.0;4.0;270.0;250.0;2.0;3.0
 2040000000.0 ;Mulyaharja, Bogor;mulyaharja;bogor;4.0;3.0;180.0;120.0;2.0;2.0
 2040000000.0 ;Katulampa, Bogor;katulampa;bogor;3.0;3.0;128.0;200.0;2.0;0.0
 2040000000.0 ;Katulampa, Bogor;katulampa;bogor;3.0;3.0;128.0;200.0;2.0;0.0
 2040000000.0 ;Katulampa, Bogor;katulampa;bogor;3.0;3.0;128.0;200.0;2.0;0.0
 2040000000.0 ;Katulampa, Bogor;katulampa;bogor;3.0;3.0;128.0;200.0;2.0;0.0
 1100000000.0 ;Katulampa, Bogor;katulampa;bogor;3.0;2.0;84.0;155.0;2.0;0.0
 1440000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;4.0;3.0;126.0;180.0;2.0;0.0
 1440000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;4.0;3.0;126.0;180.0;2.0;0.0
 1440000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;4.0;2.0;198.0;150.0;2.0;0.0
 780000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;3.0;2.0;116.0;85.0;1.0;1.0
 1980000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;6.0;3.0;120.0;155.0;2.0;1.0
 1440000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;4.0;3.0;126.0;180.0;2.0;1.0
 1000000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;7.0;6.0;309.0;300.0;2.0;0.0
 1350000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 530000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;3.0;2.0;64.0;54.0;2.0;2.0
 784000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;3.0;3.0;90.0;80.0;2.0;0.0
 4500000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;4.0;4.0;366.0;450.0;1.0;2.0
 12500000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;4.0;3.0;502.0;430.0;2.0;4.0
 3600000000.0 ;Bogor Barat, Bogor;bogor barat;bogor;4.0;4.0;625.0;350.0;2.0;1.0
 890000000.0 ;Cibubur, Bogor;cibubur;bogor;2.0;2.0;60.0;55.0;2.0;0.0
 810000000.0 ;Cibubur, Bogor;cibubur;bogor;2.0;1.0;90.0;45.0;1.0;0.0
 630000000.0 ;Cibubur, Bogor;cibubur;bogor;2.0;1.0;84.0;70.0;1.0;1.0
 2550000000.0 ;Cibubur, Bogor;cibubur;bogor;3.0;3.0;165.0;160.0;2.0;1.0
 468000000.0 ;Cibubur, Bogor;cibubur;bogor;3.0;2.0;109.0;90.0;1.0;0.0
 1350000000.0 ;Cibubur, Bogor;cibubur;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 570000000.0 ;Cibubur, Bogor;cibubur;bogor;2.0;1.0;69.0;72.0;1.0;1.0
 3800000000.0 ;Cibubur, Bogor;cibubur;bogor;4.0;2.0;230.0;300.0;2.0;0.0
 3800000000.0 ;Cibubur, Bogor;cibubur;bogor;4.0;2.0;230.0;300.0;2.0;0.0
 3000000000.0 ;Cibubur, Bogor;cibubur;bogor;3.0;2.0;215.0;200.0;2.0;0.0
 2000000000.0 ;Cibubur, Bogor;cibubur;bogor;3.0;3.0;120.0;160.0;2.0;0.0
 2400000000.0 ;Cibubur, Bogor;cibubur;bogor;2.0;2.0;200.0;150.0;2.0;2.0
 388000000.0 ;Cibubur, Bogor;cibubur;bogor;2.0;1.0;120.0;50.0;1.0;0.0
 4600000000.0 ;Cibubur, Bogor;cibubur;bogor;4.0;3.0;180.0;237.0;3.0;0.0
 546000000.0 ;Cibubur, Bogor;cibubur;bogor;2.0;1.0;60.0;30.0;1.0;0.0
 1000000000.0 ;Cibubur, Bogor;cibubur;bogor;5.0;2.0;168.0;155.0;1.0;0.0
 1680000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;186.0;110.0;2.0;0.0
 2550000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;3.0;165.0;160.0;2.0;1.0
 2550000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;3.0;165.0;160.0;2.0;1.0
 1680000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;200.0;90.0;1.0;1.0
 1680000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;186.0;110.0;2.0;0.0
 2550000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;3.0;165.0;160.0;2.0;1.0
 1680000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;186.0;110.0;2.0;0.0
 2550000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;3.0;165.0;160.0;2.0;1.0
 1680000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;200.0;90.0;1.0;1.0
 1680000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;186.0;110.0;2.0;0.0
 1680000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;186.0;110.0;2.0;0.0
 1680000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;200.0;90.0;1.0;0.0
 1350000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 1400000000.0 ;Gunung Putri, Bogor;gunung putri;bogor;4.0;3.0;120.0;100.0;2.0;0.0
 13000000000.0 ;Cilendek Barat, Bogor;cilendek barat;bogor;4.0;4.0;1000.0;276.0;1.0;2.0
 2040000000.0 ;Tamansari, Bogor;tamansari;bogor;4.0;3.0;180.0;120.0;2.0;2.0
 275000000.0 ;Tamansari, Bogor;tamansari;bogor;2.0;1.0;60.0;36.0;1.0;0.0
 275000000.0 ;Tamansari, Bogor;tamansari;bogor;2.0;1.0;60.0;36.0;1.0;1.0
 1680000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;200.0;90.0;1.0;1.0
 5000000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;4.0;330.0;525.0;2.0;1.0
 1500000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;128.0;99.0;2.0;0.0
 1450000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;120.0;90.0;2.0;0.0
 2650000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;200.0;240.0;2.0;0.0
 1350000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 3500000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;3.0;300.0;350.0;2.0;0.0
 1250000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;105.0;110.0;2.0;0.0
 1600000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;3.0;144.0;170.0;2.0;0.0
 1450000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;105.0;140.0;2.0;0.0
 10000000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;5.0;4.0;577.0;600.0;2.0;2.0
 3800000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;5.0;3.0;220.0;300.0;2.0;0.0
 3800000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;5.0;3.0;220.0;300.0;2.0;0.0
 3500000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;3.0;375.0;400.0;2.0;2.0
 1450000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;105.0;140.0;2.0;0.0
 1030000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;2.0;1.0;105.0;70.0;1.0;0.0
 1200000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;2.0;105.0;120.0;2.0;0.0
 2950000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;4.0;200.0;200.0;1.0;0.0
 2650000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;3.0;160.0;232.0;2.0;1.0
 1700000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;2.0;144.0;220.0;2.0;0.0
 1700000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;2.0;144.0;220.0;2.0;0.0
 1200000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;3.0;3.0;105.0;120.0;2.0;0.0
 700000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;2.0;1.0;90.0;45.0;1.0;0.0
 699000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;2.0;1.0;90.0;45.0;1.0;0.0
 7600000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;4.0;300.0;381.0;3.0;2.0
 6300000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;4.0;240.0;333.0;3.0;1.0
 1150000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;2.0;1.0;105.0;45.0;1.0;0.0
 4600000000.0 ;Kota Wisata, Bogor;kota wisata;bogor;4.0;3.0;180.0;237.0;3.0;0.0
 900000000.0 ;Bojongsari, Bogor;bojongsari;bogor;3.0;1.0;81.0;81.0;1.0;1.0
 1350000000.0 ;Bojongsari, Bogor;bojongsari;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 900000000.0 ;Bojongsari, Bogor;bojongsari;bogor;3.0;2.0;70.0;90.0;2.0;0.0
 1440000000.0 ;Curug, Bogor;curug;bogor;4.0;3.0;126.0;180.0;2.0;0.0
 1440000000.0 ;Curug, Bogor;curug;bogor;4.0;3.0;126.0;180.0;2.0;0.0
 755000000.0 ;Curug, Bogor;curug;bogor;3.0;2.0;78.0;60.0;2.0;0.0
 785000000.0 ;Curug, Bogor;curug;bogor;3.0;2.0;85.0;60.0;2.0;0.0
 685000000.0 ;Curug, Bogor;curug;bogor;3.0;2.0;64.0;60.0;2.0;0.0
 830000000.0 ;Curug, Bogor;curug;bogor;3.0;2.0;112.0;75.0;1.0;0.0
 830000000.0 ;Curug, Bogor;curug;bogor;3.0;2.0;112.0;75.0;1.0;0.0
 725000000.0 ;Babakan Madang, Bogor;babakan madang;bogor;2.0;1.0;84.0;36.0;1.0;0.0
 1620000000.0 ;Bojong, Bogor;bojong;bogor;5.0;2.0;104.0;180.0;3.0;0.0
 400000000.0 ;Bojong, Bogor;bojong;bogor;2.0;1.0;72.0;36.0;1.0;1.0
 280000000.0 ;Bojong, Bogor;bojong;bogor;2.0;1.0;50.0;40.0;1.0;0.0
 495000000.0 ;Bojong, Bogor;bojong;bogor;2.0;1.0;96.0;50.0;1.0;0.0
 780000000.0 ;Cimahpar, Bogor;cimahpar;bogor;2.0;1.0;105.0;55.0;1.0;0.0
 780000000.0 ;Cimahpar, Bogor;cimahpar;bogor;2.0;1.0;105.0;55.0;1.0;0.0
 2600000000.0 ;Tanah Baru, Bogor;tanah baru;bogor;4.0;4.0;350.0;370.0;2.0;4.0
 1650000000.0 ;Tanah Baru, Bogor;tanah baru;bogor;3.0;1.0;154.0;100.0;1.0;0.0
 1350000000.0 ;Tanah Baru, Bogor;tanah baru;bogor;3.0;2.0;94.0;96.0;1.0;0.0
 975000000.0 ;Tanah Baru, Bogor;tanah baru;bogor;3.0;2.0;148.0;140.0;2.0;1.0
 975000000.0 ;Tanah Baru, Bogor;tanah baru;bogor;3.0;2.0;148.0;140.0;2.0;0.0
 992000000.0 ;Tanah Baru, Bogor;tanah baru;bogor;2.0;2.0;75.0;84.0;2.0;0.0
 2040000000.0 ;Bogor Nirwana Residence, Bogor;bogor nirwana residence;bogor;4.0;3.0;180.0;120.0;2.0;2.0
 2040000000.0 ;Bogor Nirwana Residence, Bogor;bogor nirwana residence;bogor;4.0;3.0;180.0;120.0;2.0;2.0
 1000000000.0 ;Bogor Nirwana Residence, Bogor;bogor nirwana residence;bogor;2.0;2.0;210.0;67.0;1.0;0.0
 2650000000.0 ;Bogor Nirwana Residence, Bogor;bogor nirwana residence;bogor;3.0;3.0;347.0;303.0;2.0;2.0
 3900000000.0 ;Bogor Nirwana Residence, Bogor;bogor nirwana residence;bogor;4.0;4.0;508.0;278.0;2.0;0.0
 2040000000.0 ;Tegallega, Bogor;tegallega;bogor;3.0;3.0;128.0;200.0;2.0;0.0
 798000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;2.0;60.0;61.0;2.0;0.0
 590000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;2.0;60.0;40.0;2.0;0.0
 749000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;3.0;1.0;72.0;48.0;1.0;0.0
 674000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;72.0;39.0;1.0;0.0
 516000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;60.0;27.0;1.0;0.0
 516000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;60.0;27.0;1.0;0.0
 655000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;3.0;2.0;64.0;60.0;2.0;2.0
 782000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;2.0;60.0;61.0;2.0;0.0
 460000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;27.0;60.0;1.0;0.0
 800000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;2.0;60.0;61.0;1.0;2.0
 475000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;72.0;36.0;1.0;0.0
 450000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;72.0;36.0;1.0;0.0
 400000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;2.0;120.0;90.0;1.0;0.0
 470000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;147.0;40.0;1.0;1.0
 470000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;147.0;40.0;1.0;1.0
 168000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;1.0;1.0;66.0;24.0;1.0;0.0
 400000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;60.0;40.0;1.0;0.0
 400000000.0 ;Parung Panjang, Bogor;parung panjang;bogor;2.0;1.0;60.0;40.0;1.0;0.0
